datetime,open,high,low,close,volume
2021-05-12,4173.37,4373.11,3720.0,3807.08,196044.66191401
2021-05-13,3814.52,4034.2,3500.0,3717.15,198117.20092349
2021-05-14,3718.12,4172.93,3692.93,4075.95,105180.34845213
2021-05-15,4075.81,4131.1,3631.48,3647.34,152670.60528981
2021-05-16,3645.61,3878.33,3346.93,3582.07,162670.06885196
2021-05-17,3582.01,3586.85,3121.0,3281.56,181587.54440328
2021-05-18,3281.83,3561.86,3239.69,3374.54,152487.7679075
2021-05-19,3375.55,3441.8,1800.0,2438.13,331906.63025135
2021-05-20,2440.6,2988.84,2150.0,2769.8,278676.27852333
2021-05-21,2768.81,2937.7,2102.0,2428.91,251451.70746924
2021-05-22,2428.22,2484.23,2153.0,2294.75,333867.90870843
2021-05-23,2295.03,2381.19,1728.0,2096.6,397681.771699
2021-05-24,2097.11,2673.69,2080.07,2648.72,287901.3458177
2021-05-25,2648.76,2750.0,2381.66,2704.48,290049.62798189
2021-05-26,2705.17,2909.71,2642.7,2884.15,222550.08151436
2021-05-27,2884.18,2888.45,2634.38,2742.34,138051.30580725
2021-05-28,2742.51,2760.41,2326.68,2412.12,169602.83455193
2021-05-29,2412.11,2574.04,2206.0,2278.24,150054.70010406
2021-05-30,2278.24,2476.81,2180.27,2385.98,140099.47519192
2021-05-31,2385.91,2719.49,2272.62,2705.59,149738.10904179
2021-06-01,2706.07,2740.36,2525.52,2634.53,130579.87057245
2021-06-02,2634.55,2802.72,2552.36,2707.58,101789.20169044
2021-06-03,2706.76,2890.77,2662.5,2857.03,87264.90651761
2021-06-04,2857.03,2860.12,2550.36,2688.55,116116.99179645
2021-06-05,2689.57,2817.17,2553.48,2628.38,93957.77553416
2021-06-06,2628.15,2744.55,2614.77,2711.62,66525.41067468
2021-06-07,2712.08,2847.81,2570.19,2592.45,101409.96482418
2021-06-08,2591.71,2621.53,2307.07,2507.05,199606.61971952
2021-06-09,2507.05,2628.9,2404.96,2609.69,140107.78036546
2021-06-10,2609.67,2624.93,2426.0,2470.33,86581.0478273
2021-06-11,2470.5,2497.96,2321.38,2354.51,79488.03472312
2021-06-12,2354.66,2453.0,2257.0,2370.2,66714.93204122
2021-06-13,2370.25,2548.96,2309.08,2509.12,76950.29206714
2021-06-14,2509.22,2608.11,2461.61,2581.37,69711.29824005
2021-06-15,2581.27,2639.83,2510.41,2543.6,57219.98672125
2021-06-16,2543.58,2555.72,2351.02,2368.56,60963.07667337
2021-06-17,2367.77,2461.79,2306.03,2373.09,58592.81921095
2021-06-18,2373.1,2377.62,2137.02,2233.5,64602.74271386
2021-06-19,2233.54,2278.75,2162.02,2165.1,47248.14520879
2021-06-20,2165.19,2277.39,2041.31,2243.23,65839.09753578
2021-06-21,2243.23,2259.23,1863.77,1886.15,151884.98939026
2021-06-22,1885.4,1996.99,1698.53,1879.34,165009.72158904
2021-06-23,1879.19,2044.84,1821.33,1967.64,76905.88189227
2021-06-24,1968.48,2036.14,1884.5,1989.46,47745.03561416
2021-06-25,1989.46,2019.69,1790.79,1809.33,75924.44293305
2021-06-26,1809.33,1852.53,1716.9,1830.04,72096.26877741
2021-06-27,1829.64,1984.6,1806.72,1982.57,58327.82146619
2021-06-28,1982.69,2145.0,1960.34,2083.85,78952.26068167
2021-06-29,2083.86,2245.0,2074.3,2164.68,71024.5436609
2021-06-30,2164.69,2288.53,2088.16,2275.2,97263.73838804
2021-07-01,2275.21,2275.82,2072.51,2106.2,91133.09953013
2021-07-02,2106.2,2159.51,2017.72,2154.23,82592.79555009
2021-07-03,2154.23,2241.83,2111.63,2226.63,52512.35069517
2021-07-04,2227.04,2391.34,2189.4,2322.67,58968.59962257
2021-07-05,2323.05,2329.2,2155.97,2195.73,67501.70972742
2021-07-06,2196.02,2349.5,2192.57,2322.46,72152.04659906
2021-07-07,2322.66,2409.0,2293.34,2315.96,49342.10396107
2021-07-08,2315.96,2324.73,2084.0,2115.85,61850.13418879
2021-07-09,2116.02,2189.12,2046.2,2146.38,56151.06040199
2021-07-10,2146.41,2192.75,2073.34,2109.96,36012.27144784
2021-07-11,2110.67,2175.13,2080.42,2140.49,28593.97203195
2021-07-12,2141.01,2167.6,2006.46,2030.61,40948.22619079
2021-07-13,2031.52,2045.67,1917.13,1940.42,50463.5990606
2021-07-14,1940.07,2020.0,1863.7,1995.21,59841.13160331
2021-07-15,1994.8,2042.0,1881.0,1918.94,58637.19723799
2021-07-16,1918.93,1964.94,1849.54,1876.21,49091.58888415
2021-07-17,1876.21,1919.99,1844.0,1899.13,48703.93417701
2021-07-18,1899.55,1994.4,1877.63,1891.14,56347.80957451
2021-07-19,1891.68,1918.76,1804.0,1818.53,41264.02638512
2021-07-20,1818.72,1841.33,1718.18,1785.0,87207.77722761
2021-07-21,1785.63,2033.4,1752.59,1995.24,91276.06305687
2021-07-22,1995.72,2046.2,1948.43,2024.82,65773.36814424
2021-07-23,2024.2,2130.72,1996.0,2124.64,67036.84284045
2021-07-24,2125.35,2200.0,2100.6,2184.0,66209.99484096
2021-07-25,2184.0,2196.78,2107.11,2190.41,81661.23591305
2021-07-26,2189.8,2432.14,2171.0,2227.28,146963.92698187
2021-07-27,2227.81,2319.68,2150.08,2300.46,54759.36082739
2021-07-28,2300.04,2347.34,2242.82,2299.86,61736.05676202
2021-07-29,2300.1,2400.0,2266.0,2382.33,42438.8210616
2021-07-30,2382.91,2471.0,2316.48,2462.58,68316.51821101
2021-07-31,2462.12,2553.29,2420.01,2531.56,50407.67563448
2021-08-01,2531.31,2698.72,2511.15,2555.66,94593.66403033
2021-08-02,2555.36,2665.5,2506.77,2607.29,106078.04040862
2021-08-03,2607.29,2632.75,2437.01,2508.79,124824.83114333
2021-08-04,2508.8,2772.0,2457.99,2724.8,111952.50022127
2021-08-05,2724.15,2843.99,2530.0,2827.02,127783.36352092
2021-08-06,2827.03,2946.71,2721.01,2891.69,105927.62543733
2021-08-07,2891.69,3172.97,2865.18,3158.92,114390.86582125
2021-08-08,3159.71,3190.6,2948.04,3011.35,101264.74057411
2021-08-09,3010.7,3186.6,2891.11,3162.03,108458.6101499
2021-08-10,3161.25,3232.08,3052.42,3140.72,83302.41374119
2021-08-11,3140.7,3274.14,3119.0,3162.0,84677.24655798
2021-08-12,3161.42,3238.58,2978.6,3046.45,101745.72756798
2021-08-13,3046.46,3328.0,3034.18,3322.78,90860.34816782
2021-08-14,3322.86,3331.76,3203.86,3263.13,65614.95599755
2021-08-15,3263.3,3319.4,3112.0,3306.82,86187.39578215
2021-08-16,3307.0,3336.51,3133.94,3146.87,88504.64801635
2021-08-17,3147.01,3291.34,2991.9,3012.19,134811.07775445
2021-08-18,3012.99,3125.99,2944.82,3014.56,90433.65647243
2021-08-19,3014.88,3189.12,2959.29,3183.51,75960.34613805
2021-08-20,3184.15,3302.4,3173.73,3283.98,76262.38934436
2021-08-21,3284.12,3309.9,3203.84,3224.2,61919.27418
2021-08-22,3223.78,3272.71,3124.46,3237.67,55354.21646654
2021-08-23,3237.67,3377.05,3230.1,3321.67,74951.36731299
2021-08-24,3321.34,3358.87,3146.44,3170.38,80084.45930949
2021-08-25,3170.92,3247.93,3079.83,3227.1,62734.90010653
2021-08-26,3226.89,3250.0,3053.52,3091.89,59932.47890923
2021-08-27,3091.98,3280.58,3060.24,3272.26,67150.16584972
2021-08-28,3272.76,3284.7,3210.24,3244.26,37412.66410371
2021-08-29,3244.25,3285.68,3151.47,3223.62,46748.82737796
2021-08-30,3223.62,3347.19,3142.59,3228.83,80307.22290993
2021-08-31,3228.95,3472.76,3186.26,3430.01,102482.62160866
2021-09-01,3430.0,3842.43,3381.39,3828.02,100108.10309551
2021-09-02,3828.02,3837.85,3722.01,3785.73,62917.24209805
2021-09-03,3786.19,4027.59,3709.92,3940.1,67260.80662352
2021-09-04,3940.63,3972.11,3833.0,3886.9,42581.95562412
2021-09-05,3887.03,3981.99,3833.0,3949.88,42023.89851306
2021-09-06,3949.88,3970.0,3863.01,3926.36,41117.75164374
2021-09-07,3926.35,3947.16,2923.76,3433.6,119695.43437452
2021-09-08,3433.8,3560.0,3215.7,3498.42,88791.89836434
2021-09-09,3498.4,3566.4,3386.53,3425.22,67441.11234518
2021-09-10,3425.23,3515.39,3143.32,3208.86,75619.77822518
2021-09-11,3208.85,3348.29,3198.85,3266.99,52067.22041619
2021-09-12,3266.99,3472.03,3231.36,3404.41,48523.72809611
2021-09-13,3404.42,3431.95,3105.2,3283.63,72154.72606625
2021-09-14,3284.36,3436.59,3268.16,3434.68,58543.31966006
2021-09-15,3434.68,3619.44,3358.0,3615.04,65440.82496871
2021-09-16,3615.07,3675.6,3480.88,3567.89,72478.42923101
2021-09-17,3567.89,3593.4,3346.96,3399.0,68893.60571057
2021-09-18,3399.26,3543.59,3369.23,3435.29,58268.72194873
2021-09-19,3435.3,3457.3,3278.71,3327.98,57995.53371049
2021-09-20,3327.97,3348.27,2912.41,2976.77,127673.35587983
2021-09-21,2976.8,3107.53,2649.75,2765.51,158125.52843615
2021-09-22,2765.5,3088.98,2738.01,3077.69,110261.65560985
2021-09-23,3077.4,3173.5,3033.69,3152.45,90042.45351083
2021-09-24,3152.23,3159.19,2735.0,2927.35,140295.29739307
2021-09-25,2927.33,2967.18,2801.12,2922.12,82454.06551034
2021-09-26,2922.13,3115.2,2738.32,3059.17,90174.47894847
2021-09-27,3059.16,3164.38,2921.58,2924.95,92112.55590854
2021-09-28,2924.75,2969.97,2783.8,2804.19,103855.63853777
2021-09-29,2804.48,2950.0,2782.89,2850.54,74247.10543806
2021-09-30,2849.83,3048.54,2838.04,2999.96,87832.69226786
2021-10-01,3000.81,3330.0,2969.32,3309.59,110977.32279462
2021-10-02,3310.7,3468.14,3257.91,3386.73,74857.23587239
2021-10-03,3387.7,3488.3,3341.73,3417.8,89314.37690034
2021-10-04,3417.8,3437.23,3270.75,3386.05,115385.53256372
2021-10-05,3386.05,3546.0,3363.68,3515.17,109139.69054242
2021-10-06,3515.16,3631.3,3340.0,3573.64,145270.98131075
2021-10-07,3574.03,3654.99,3470.63,3587.72,120135.16515445
2021-10-08,3587.71,3683.66,3532.0,3562.84,83866.0296222
2021-10-09,3563.26,3635.0,3538.01,3575.74,47884.2434625
2021-10-10,3575.74,3604.28,3405.0,3414.5,78212.64190755
2021-10-11,3414.45,3622.0,3371.41,3541.38,86996.95225848
2021-10-12,3541.94,3548.66,3402.52,3491.45,84725.77261983
2021-10-13,3490.7,3613.93,3412.01,3607.7,82280.96632182
2021-10-14,3607.67,3823.82,3587.43,3791.25,86470.78764846
2021-10-15,3791.25,3906.9,3734.5,3869.96,99750.62280715
2021-10-16,3869.9,3970.5,3801.2,3831.24,69816.0344261
2021-10-17,3829.96,3919.69,3644.0,3847.1,79369.20125309
2021-10-18,3847.11,3894.28,3663.7,3745.91,85094.17234984
2021-10-19,3745.84,3887.41,3732.36,3877.38,85601.50190092
2021-10-20,3877.38,4168.93,3825.0,4161.76,101283.49953218
2021-10-21,4161.67,4374.57,4010.03,4054.13,150764.0955634
2021-10-22,4053.7,4167.54,3890.0,3972.43,81638.01702926
2021-10-23,3972.44,4172.45,3937.15,4167.49,69701.25147474
2021-10-24,4167.99,4187.0,3962.5,4081.56,70020.17226321
2021-10-25,4081.56,4235.28,4068.4,4220.71,70510.94155545
2021-10-26,4220.72,4296.8,4090.0,4130.34,79497.9868986
2021-10-27,4131.56,4308.53,3907.97,3921.55,140003.94982091
2021-10-28,3921.54,4296.6,3888.0,4285.78,135337.3841827
2021-10-29,4285.87,4460.58,4266.6,4419.83,96327.19114504
2021-10-30,4419.84,4434.26,4233.83,4322.69,59235.84759207
2021-10-31,4322.7,4393.8,4165.0,4286.91,76881.72029347
2021-11-01,4286.92,4382.35,4143.18,4319.75,76664.7180629
2021-11-02,4319.76,4600.0,4285.4,4588.99,84707.8533259
2021-11-03,4588.99,4665.19,4455.0,4602.48,82607.1786855
2021-11-04,4602.94,4606.77,4412.0,4533.03,73085.76053192
2021-11-05,4533.03,4571.0,4440.52,4474.76,52012.15909085
2021-11-06,4473.92,4530.0,4326.35,4517.38,50290.11968835
2021-11-07,4517.86,4638.17,4498.8,4613.4,46200.75425505
2021-11-08,4613.4,4824.0,4613.27,4807.57,65322.66048497
2021-11-09,4807.54,4839.0,4711.0,4732.74,52805.50949581
2021-11-10,4732.74,4868.48,4450.0,4630.67,75325.25079019
2021-11-11,4630.68,4779.12,4577.89,4719.98,45644.81144755
2021-11-12,4719.11,4808.43,4507.08,4665.23,60055.43917991
2021-11-13,4665.23,4705.58,4575.54,4644.16,34744.37549281
2021-11-14,4644.16,4695.4,4503.4,4626.34,41127.10364615
2021-11-15,4626.35,4769.3,4541.68,4563.02,51291.30863142
2021-11-16,4563.02,4563.11,4065.0,4207.55,108338.29528815
2021-11-17,4207.93,4298.91,4062.59,4288.15,65262.9718655
2021-11-18,4288.15,4344.08,3936.8,3996.76,95071.38094942
2021-11-19,3996.76,4309.0,3974.45,4295.07,62941.95585169
2021-11-20,4295.07,4436.58,4200.0,4412.11,54328.82603837
2021-11-21,4412.06,4443.0,4243.48,4257.97,50145.4664494
2021-11-22,4258.68,4330.78,4020.0,4086.3,105175.36655985
2021-11-23,4086.34,4384.79,4056.8,4339.29,83408.52127558
2021-11-24,4339.61,4373.45,4168.81,4270.03,82403.40586147
2021-11-25,4270.02,4552.12,4246.93,4524.2,69770.74302369
2021-11-26,4524.55,4550.0,3915.0,4041.88,111659.8776264
2021-11-27,4041.69,4185.25,4028.28,4094.68,53827.87791294
2021-11-28,4094.67,4300.8,3954.4,4294.94,78914.74560822
2021-11-29,4294.41,4459.09,4277.1,4444.68,66260.77137182
2021-11-30,4444.68,4753.57,4347.53,4629.74,109643.93266449
2021-12-01,4629.86,4781.92,4522.72,4583.44,75639.68498809
2021-12-02,4583.45,4633.8,4432.72,4511.75,80886.60592617
2021-12-03,4511.76,4655.0,4012.67,4216.25,99165.02162965
2021-12-04,4215.86,4238.6,3173.0,4117.87,128874.35594323
2021-12-05,4117.3,4248.68,4030.34,4197.19,87779.8787545
2021-12-06,4197.74,4378.0,3920.0,4347.77,115799.54851255
2021-12-07,4347.77,4425.0,4256.28,4306.53,80137.56082169
2021-12-08,4306.53,4452.03,4210.8,4435.92,81511.54792412
2021-12-09,4436.05,4488.2,4074.53,4104.04,82867.92640374
2021-12-10,4104.01,4231.9,3878.0,3897.72,94416.2267509
2021-12-11,3898.21,4096.32,3831.66,4089.28,67202.22194992
2021-12-12,4089.31,4173.6,3987.2,4130.31,48337.04632096
2021-12-13,4130.31,4143.22,3669.98,3781.75,97091.48579134
2021-12-14,3782.28,3881.28,3684.96,3860.0,80512.35826306
2021-12-15,3860.01,4093.28,3642.78,4018.48,122821.2383718
2021-12-16,4019.43,4114.43,3953.18,3957.43,85445.48452829
2021-12-17,3957.82,3995.01,3695.67,3875.0,86807.0926989
2021-12-18,3874.97,3998.0,3767.4,3960.01,59202.25631211
2021-12-19,3960.01,4031.4,3884.15,3924.03,63918.12064929
2021-12-20,3924.03,3983.4,3752.69,3944.25,78345.14267615
2021-12-21,3944.3,4061.63,3913.63,4015.22,60939.84175623
2021-12-22,4015.22,4075.0,3930.69,3979.27,67264.52389928
2021-12-23,3979.27,4152.6,3895.0,4111.74,80707.67058904
2021-12-24,4111.73,4135.59,4017.75,4045.61,67500.32275555
2021-12-25,4045.72,4137.93,4020.0,4094.57,51629.10224647
2021-12-26,4094.83,4105.0,4004.0,4063.0,52009.76274016
2021-12-27,4063.94,4127.5,4031.0,4038.51,67935.67287596
2021-12-28,4038.51,4038.52,3760.36,3793.37,87124.57207732
2021-12-29,3793.37,3827.52,3604.62,3629.8,61313.93429108
2021-12-30,3629.8,3768.72,3582.16,3709.38,60626.61224438
2021-12-31,3709.24,3814.64,3622.69,3676.92,64888.37625839
2022-01-01,3676.93,3777.2,3671.74,3765.82,46234.06703259
2022-01-02,3765.82,3857.69,3714.88,3828.88,46165.09377866
2022-01-03,3828.63,3851.58,3682.51,3765.14,58371.87649254
2022-01-04,3765.13,3894.35,3713.89,3785.14,75994.1259423
2022-01-05,3785.14,3847.22,3401.36,3539.99,115517.04390514
2022-01-06,3539.99,3550.82,3296.13,3406.6,103042.48874041
2022-01-07,3406.6,3416.2,3060.85,3197.87,129735.25503644
2022-01-08,3197.87,3255.5,2998.49,3081.05,102117.04866174
2022-01-09,3081.05,3210.8,3057.83,3151.57,80528.34528792
2022-01-10,3152.15,3181.45,2928.76,3082.72,105700.49600976
2022-01-11,3083.02,3264.65,3052.31,3240.17,96478.66070557
2022-01-12,3240.18,3411.68,3205.69,3372.14,104643.40286878
2022-01-13,3372.14,3410.94,3232.86,3241.02,84926.92288746
2022-01-14,3240.9,3342.83,3186.19,3308.17,77782.42502392
2022-01-15,3308.17,3372.91,3261.6,3325.64,49757.82421293
2022-01-16,3325.64,3393.19,3273.91,3347.28,43036.43592663
2022-01-17,3347.28,3357.83,3141.65,3210.25,68718.01928123
2022-01-18,3210.25,3243.6,3082.98,3160.2,78016.72880755
2022-01-19,3160.2,3174.89,3046.63,3084.76,71943.67062011
2022-01-20,3084.47,3275.01,2986.97,3000.95,80938.90920011
2022-01-21,3000.41,3037.11,2461.0,2567.52,180423.93343956
2022-01-22,2567.98,2624.97,2300.0,2411.56,176377.94640748
2022-01-23,2412.05,2551.7,2370.94,2539.68,112647.47869016
2022-01-24,2539.68,2540.73,2158.04,2440.38,181457.32931311
2022-01-25,2440.01,2506.95,2351.59,2459.0,105355.33977613
2022-01-26,2459.0,2722.53,2402.47,2462.3,162862.40061474
2022-01-27,2463.0,2521.38,2315.59,2424.72,151595.51776152
2022-01-28,2424.73,2558.4,2358.22,2546.15,124589.37800403
2022-01-29,2546.13,2636.75,2518.0,2601.99,69288.2534751
2022-01-30,2601.78,2639.7,2542.06,2601.24,63491.58036672
2022-01-31,2601.24,2706.27,2476.44,2686.71,93829.48169554
2022-02-01,2686.94,2813.82,2674.47,2787.52,90566.69166433
2022-02-02,2787.41,2810.57,2613.43,2679.78,110197.5548614
2022-02-03,2680.39,2724.16,2575.61,2696.71,97204.98668565
2022-02-04,2696.34,2998.8,2670.8,2995.87,132058.35771789
2022-02-05,2995.87,3065.22,2957.77,3013.39,75599.14349994
2022-02-06,3012.74,3077.7,2946.4,3055.97,57883.68467582
2022-02-07,3055.98,3187.2,2993.17,3139.76,112874.3938086
2022-02-08,3139.76,3233.51,3020.0,3116.6,129716.83114644
2022-02-09,3116.8,3270.63,3055.16,3243.58,86881.80142674
2022-02-10,3243.59,3284.0,3056.72,3072.44,125421.94668783
2022-02-11,3072.56,3139.37,2875.0,2926.93,110987.70925999
2022-02-12,2926.92,2985.6,2857.0,2918.91,80262.28397811
2022-02-13,2918.91,2954.52,2835.28,2871.82,59160.87230376
2022-02-14,2871.82,2966.24,2830.0,2929.97,89199.6069905
2022-02-15,2929.97,3197.57,2912.81,3183.96,90513.94320285
