datetime,open,high,low,close,volume
2022-01-01 00:00:00,19.5122,20.2082,19.5091,19.7735,61102.90242568
2022-01-01 04:00:00,19.7706,19.99,19.5378,19.8023,68202.50915949
2022-01-01 08:00:00,19.803,19.9362,19.5473,19.6064,50683.21413588
2022-01-01 12:00:00,19.6086,20.1179,19.6085,20.036,50750.46451862
2022-01-01 16:00:00,20.0346,20.4193,19.9677,20.2165,97904.48027007
2022-01-01 20:00:00,20.2103,20.7896,20.2079,20.7519,87581.43897455
2022-01-02 00:00:00,20.753,21.3135,20.5749,21.0394,151487.430283
2022-01-02 04:00:00,21.0405,21.1531,20.6427,20.7445,87119.01238434
2022-01-02 08:00:00,20.7503,21.1777,20.711,21.0584,61443.52083694
2022-01-02 12:00:00,21.0717,21.4473,20.916,21.4167,121461.10212287
2022-01-02 16:00:00,21.4203,22.2,21.4182,21.9953,243317.34756348
2022-01-02 20:00:00,21.9921,22.0917,21.6715,21.8759,92946.03040212
2022-01-03 00:00:00,21.8635,21.9303,21.2526,21.372,118255.40194483
2022-01-03 04:00:00,21.3683,21.7062,21.3,21.6759,109827.56918428
2022-01-03 08:00:00,21.6782,22.7126,21.6759,22.4733,140875.15058282
2022-01-03 12:00:00,22.4769,23.2335,22.2545,22.6591,275610.84483364
2022-01-03 16:00:00,22.6593,23.3943,22.0822,22.8698,315181.13566093
2022-01-03 20:00:00,22.8662,23.7668,22.38,23.7085,306819.1820598
2022-01-04 00:00:00,23.7278,23.8986,22.8138,23.0913,198900.38178845
2022-01-04 04:00:00,23.0972,23.55,22.7813,23.5499,130058.01744024
2022-01-04 08:00:00,23.55,24.175,23.3551,24.0646,153909.76049999
2022-01-04 12:00:00,24.0723,24.1945,23.6385,23.7182,173222.29727479
2022-01-04 16:00:00,23.7186,24.4765,23.25,23.674,485470.63654131
2022-01-04 20:00:00,23.673,24.4094,23.4226,23.4243,240893.33913942
2022-01-05 00:00:00,23.4226,25.7086,23.3095,25.6025,613070.26154891
2022-01-05 04:00:00,25.6007,26.0481,25.2899,25.5,280624.27908555
2022-01-05 08:00:00,25.5227,26.0983,25.3115,25.5761,208473.77186151
2022-01-05 12:00:00,25.5776,27.2069,25.2493,27.0997,498021.35022572
2022-01-05 16:00:00,27.1226,27.4854,25.1732,25.28,958269.52227765
2022-01-05 20:00:00,25.24,26.0251,22.2507,25.2149,1561990.64235971
2022-01-06 00:00:00,25.2228,25.6326,23.3493,23.4934,827383.82193954
2022-01-06 04:00:00,23.5333,24.9531,23.3242,24.7776,472245.41703625
2022-01-06 08:00:00,24.785,24.8183,23.6674,24.1179,344976.22548016
