datetime,open,high,low,close,volume
2022-01-01 00:00:00,0.17033,0.17297,0.17001,0.17144,7861002.20767019
2022-01-01 04:00:00,0.17154,0.17266,0.16966,0.17124,9346035.66623052
2022-01-01 08:00:00,0.17124,0.17197,0.17015,0.17052,4055741.97607326
2022-01-01 12:00:00,0.17052,0.17328,0.17047,0.17217,4182515.88174774
2022-01-01 16:00:00,0.17214,0.17372,0.1718,0.17254,5468471.55924004
2022-01-01 20:00:00,0.17252,0.17327,0.1719,0.17308,6648309.61483915
2022-01-02 00:00:00,0.17314,0.17325,0.17206,0.17269,4355833.5818289
2022-01-02 04:00:00,0.17268,0.17277,0.1705,0.17188,4928698.22738174
2022-01-02 08:00:00,0.17191,0.17382,0.17132,0.17312,4107563.01613153
2022-01-02 12:00:00,0.17308,0.1752,0.17232,0.17466,6344312.06349202
2022-01-02 16:00:00,0.17472,0.17632,0.17207,0.17322,11944565.736338
2022-01-02 20:00:00,0.17323,0.17499,0.1729,0.17441,7205845.80264968
2022-01-03 00:00:00,0.17441,0.17441,0.17144,0.17187,6740620.70001942
2022-01-03 04:00:00,0.17186,0.17248,0.17084,0.17219,5406494.2090437
2022-01-03 08:00:00,0.17226,0.1734,0.17116,0.17314,4116194.69643481
2022-01-03 12:00:00,0.17315,0.17328,0.17001,0.1703,8869461.69007876
2022-01-03 16:00:00,0.17028,0.1711,0.16836,0.16916,11430259.2014284
2022-01-03 20:00:00,0.16914,0.17066,0.16737,0.17024,9011721.90122937
2022-01-04 00:00:00,0.17022,0.17066,0.16818,0.16987,4953141.99467112
2022-01-04 04:00:00,0.16984,0.17168,0.16916,0.17153,7485100.25225847
2022-01-04 08:00:00,0.17153,0.17191,0.17014,0.17158,8120243.83623646
2022-01-04 12:00:00,0.17164,0.17254,0.1701,0.17092,12439761.20226124
2022-01-04 16:00:00,0.17094,0.17194,0.1666,0.16839,13588564.82841588
2022-01-04 20:00:00,0.16835,0.16959,0.16795,0.16837,6002196.65072558
2022-01-05 00:00:00,0.16839,0.1705,0.16772,0.16983,4928687.50609782
2022-01-05 04:00:00,0.16985,0.17042,0.16925,0.16995,3156198.42722319
2022-01-05 08:00:00,0.16991,0.17099,0.16838,0.16907,4428240.78937441
2022-01-05 12:00:00,0.16908,0.17037,0.168,0.16995,6406078.3879422
2022-01-05 16:00:00,0.16997,0.17047,0.1544,0.15981,31934650.18606885
2022-01-05 20:00:00,0.15977,0.16178,0.14722,0.15907,45098908.73706283
2022-01-06 00:00:00,0.1591,0.15997,0.1544,0.15477,18350959.46198512
2022-01-06 04:00:00,0.15478,0.15811,0.1539,0.15784,25979780.86502244
2022-01-06 08:00:00,0.15789,0.15789,0.15451,0.15616,18582838.40975162
2022-01-06 12:00:00,0.15655,0.15917,0.15514,0.15784,7282486.01397847
2022-01-06 16:00:00,0.15784,0.16179,0.15735,0.16099,6547504.5538683
2022-01-06 20:00:00,0.161,0.16209,0.1596,0.15994,5330385.47508733
2022-01-07 00:00:00,0.15989,0.16025,0.15175,0.15284,7682503.8559256
2022-01-07 04:00:00,0.15291,0.15435,0.14911,0.15369,10661014.74344361
2022-01-07 08:00:00,0.15361,0.15809,0.15321,0.156,6171140.14028907
2022-01-07 12:00:00,0.15608,0.1571,0.14915,0.1524,13425312.11345596
2022-01-07 16:00:00,0.15234,0.1565,0.15072,0.15368,8792805.53661343
2022-01-07 20:00:00,0.15373,0.15576,0.15276,0.15508,6376644.57050867
2022-01-08 00:00:00,0.15506,0.15747,0.15479,0.1564,4910841.53936669
2022-01-08 04:00:00,0.15652,0.15782,0.15585,0.15706,3625479.75091445
2022-01-08 08:00:00,0.15711,0.15786,0.15585,0.15625,4426009.6270613
2022-01-08 12:00:00,0.15628,0.15665,0.15222,0.15315,6200650.40434174
2022-01-08 16:00:00,0.15318,0.15398,0.14522,0.14741,15230571.04947645
2022-01-08 20:00:00,0.14742,0.15473,0.14684,0.15088,10392437.70062353
2022-01-09 00:00:00,0.15097,0.15274,0.14991,0.15156,5491827.68143321
2022-01-09 04:00:00,0.15149,0.15304,0.15139,0.15189,3338411.71838822
2022-01-09 08:00:00,0.15186,0.1523,0.14903,0.15122,4248752.47033057
2022-01-09 12:00:00,0.1512,0.15142,0.14862,0.14983,4207845.46349907
2022-01-09 16:00:00,0.14962,0.1538,0.14932,0.15368,6365926.66040093
2022-01-09 20:00:00,0.15369,0.15377,0.15009,0.1505,6512907.59781892
2022-01-10 00:00:00,0.15046,0.15203,0.15017,0.15118,2749436.10919596
2022-01-10 04:00:00,0.15114,0.15216,0.151,0.1515,2114448.12081544
2022-01-10 08:00:00,0.15152,0.15183,0.14855,0.14886,3221493.74607868
2022-01-10 12:00:00,0.14888,0.14923,0.13679,0.14239,15885702.33257238
2022-01-10 16:00:00,0.14245,0.14624,0.14051,0.1415,11157779.85479026
2022-01-10 20:00:00,0.14158,0.14422,0.14108,0.14312,5951852.47932377
2022-01-11 00:00:00,0.14312,0.14589,0.14178,0.14559,4937800.16089368
2022-01-11 04:00:00,0.1456,0.14598,0.14371,0.14447,2896271.01838832
2022-01-11 08:00:00,0.14456,0.1669,0.1429,0.15976,42194328.28667565
2022-01-11 12:00:00,0.16005,0.16053,0.14807,0.15042,39759972.77072699
2022-01-11 16:00:00,0.15043,0.15318,0.1494,0.15211,17101307.90734026
2022-01-11 20:00:00,0.15207,0.15387,0.15114,0.15374,7996295.90343387
2022-01-12 00:00:00,0.15374,0.15533,0.15178,0.15322,7773583.67529295
2022-01-12 04:00:00,0.15324,0.154,0.15121,0.1521,4708116.77897571
2022-01-12 08:00:00,0.1521,0.15844,0.15187,0.15504,12946519.5304366
2022-01-12 12:00:00,0.15506,0.16288,0.15465,0.16077,19375421.22093451
2022-01-12 16:00:00,0.16068,0.16216,0.1592,0.15981,9589896.81539226
2022-01-12 20:00:00,0.15978,0.16374,0.15818,0.16272,10124682.72959898
2022-01-13 00:00:00,0.16265,0.16782,0.16109,0.16654,31553573.78790353
2022-01-13 04:00:00,0.16655,0.1758,0.16573,0.16951,50519441.59696696
2022-01-13 08:00:00,0.16953,0.17647,0.16919,0.17101,26180884.68728519
2022-01-13 12:00:00,0.17091,0.17392,0.16318,0.16541,30338537.86420572
2022-01-13 16:00:00,0.16551,0.16761,0.16138,0.16287,18274775.34685776
2022-01-13 20:00:00,0.16294,0.17715,0.16268,0.1715,55980540.08428067
2022-01-14 00:00:00,0.17154,0.18152,0.17042,0.17591,50076717.29648306
2022-01-14 04:00:00,0.17587,0.21489,0.17486,0.19609,210322479.13885063
2022-01-14 08:00:00,0.1961,0.20139,0.18552,0.18846,92526167.17464699
2022-01-14 12:00:00,0.18832,0.19696,0.186,0.19412,56311084.09823142
2022-01-14 16:00:00,0.19408,0.19481,0.18511,0.18747,52275920.04152027
2022-01-14 20:00:00,0.18753,0.19191,0.17961,0.18325,43288999.21124093
2022-01-15 00:00:00,0.18325,0.19159,0.18157,0.19068,39196424.00997151
2022-01-15 04:00:00,0.19068,0.19486,0.18791,0.19168,39435072.80907502
2022-01-15 08:00:00,0.19172,0.1922,0.1872,0.19023,20498427.68639849
2022-01-15 12:00:00,0.19021,0.19142,0.18516,0.18989,21912654.43054627
2022-01-15 16:00:00,0.18989,0.19018,0.18625,0.18723,14944570.73217021
2022-01-15 20:00:00,0.18725,0.18824,0.1829,0.18461,18301949.55675709
2022-01-16 00:00:00,0.1846,0.1847,0.178,0.18014,21350428.0249475
2022-01-16 04:00:00,0.18015,0.18314,0.17947,0.18144,17932401.13028687
2022-01-16 08:00:00,0.18144,0.1845,0.17686,0.17874,16199577.96778874
2022-01-16 12:00:00,0.17874,0.17972,0.17521,0.17831,16920428.88703548
2022-01-16 16:00:00,0.17837,0.17915,0.17531,0.17555,14435175.1167668
2022-01-16 20:00:00,0.17551,0.17902,0.17339,0.17657,15375313.39186173
2022-01-17 00:00:00,0.17667,0.17835,0.16908,0.16942,19737715.10663764
2022-01-17 04:00:00,0.16961,0.17169,0.1687,0.17026,12278137.25530509
2022-01-17 08:00:00,0.17028,0.17176,0.1685,0.1689,10530537.75850799
2022-01-17 12:00:00,0.16893,0.17121,0.16653,0.1671,10925986.78351895
2022-01-17 16:00:00,0.16708,0.16965,0.16565,0.16918,16500675.54986197
2022-01-17 20:00:00,0.1692,0.17464,0.16542,0.17085,33141129.27784963
2022-01-18 00:00:00,0.17098,0.17431,0.16727,0.16855,18336111.06364032
2022-01-18 04:00:00,0.16855,0.17233,0.16728,0.17035,11114378.27057973
2022-01-18 08:00:00,0.17038,0.17047,0.163,0.16507,16230985.87553641
2022-01-18 12:00:00,0.16502,0.16552,0.16163,0.16309,14865734.75217864
2022-01-18 16:00:00,0.1631,0.16453,0.1619,0.16425,10144189.1292673
2022-01-18 20:00:00,0.16411,0.16682,0.1625,0.16508,14008378.03859464
2022-01-19 00:00:00,0.16507,0.17,0.16406,0.16604,13521129.24546928
2022-01-19 04:00:00,0.16612,0.1678,0.1589,0.16004,20360515.53971328
2022-01-19 08:00:00,0.16011,0.16503,0.159,0.16465,14049354.62405238
2022-01-19 12:00:00,0.16458,0.16769,0.1632,0.16433,10657615.46057472
2022-01-19 16:00:00,0.16411,0.1655,0.16262,0.16308,8006627.145931
2022-01-19 20:00:00,0.16301,0.16435,0.16111,0.16162,6318342.81433194
2022-01-20 00:00:00,0.16169,0.16614,0.16159,0.16519,6490561.5697076
2022-01-20 04:00:00,0.16521,0.16524,0.16343,0.16459,3619385.88810748
2022-01-20 08:00:00,0.16456,0.1651,0.1637,0.16482,3650486.281279
2022-01-20 12:00:00,0.16477,0.16931,0.1636,0.16755,11595748.16464334
2022-01-20 16:00:00,0.16757,0.16809,0.16443,0.16538,10378814.9913471
2022-01-20 20:00:00,0.16536,0.16554,0.15378,0.15543,30541722.72895458
2022-01-21 00:00:00,0.15535,0.15764,0.1486,0.14995,30613085.98976595
2022-01-21 04:00:00,0.15001,0.15352,0.148,0.15326,16491114.81747544
2022-01-21 08:00:00,0.15323,0.15479,0.15207,0.15357,7089190.39923927
2022-01-21 12:00:00,0.15363,0.15395,0.1471,0.15296,19720085.93614993
2022-01-21 16:00:00,0.15305,0.15349,0.14954,0.14963,11787359.10813595
2022-01-21 20:00:00,0.14965,0.15176,0.13976,0.14207,36108008.48338542
2022-01-22 00:00:00,0.14205,0.1452,0.14105,0.1423,16687208.90054927
2022-01-22 04:00:00,0.1423,0.1437,0.12716,0.13056,37161946.58518599
2022-01-22 08:00:00,0.13055,0.13413,0.12,0.12834,31363753.36811925
2022-01-22 12:00:00,0.12834,0.13579,0.12627,0.12666,23326627.98919582
2022-01-22 16:00:00,0.12681,0.13155,0.1252,0.12819,17288334.99275543
2022-01-22 20:00:00,0.12827,0.13493,0.12736,0.13329,12876602.17345889
2022-01-23 00:00:00,0.13329,0.142,0.13205,0.13663,17571870.36690753
2022-01-23 04:00:00,0.1367,0.142,0.13539,0.13968,10568872.41766954
2022-01-23 08:00:00,0.13967,0.1428,0.13789,0.13858,12689788.38951386
2022-01-23 12:00:00,0.13858,0.1446,0.13459,0.13639,16535982.53250957
2022-01-23 16:00:00,0.13636,0.14091,0.13469,0.13576,14208612.59720322
2022-01-23 20:00:00,0.13569,0.1437,0.1355,0.14186,12640877.4329919
2022-01-24 00:00:00,0.14171,0.14181,0.13805,0.1393,8241279.74626012
2022-01-24 04:00:00,0.1394,0.13994,0.13411,0.13439,10621908.85144797
2022-01-24 08:00:00,0.1344,0.13676,0.12685,0.12934,24674432.53852589
2022-01-24 12:00:00,0.12934,0.13318,0.12564,0.13192,20429962.87114006
2022-01-24 16:00:00,0.13184,0.13528,0.12754,0.13448,24857633.92017535
2022-01-24 20:00:00,0.13441,0.13985,0.13383,0.13741,16536629.40683782
2022-01-25 00:00:00,0.13733,0.14097,0.13535,0.13646,14604298.2621715
2022-01-25 04:00:00,0.13646,0.13661,0.13251,0.13414,6907630.25198006
2022-01-25 08:00:00,0.13421,0.13778,0.13358,0.1357,9358284.04876524
2022-01-25 12:00:00,0.13562,0.1506,0.13484,0.13954,76288168.73248982
2022-01-25 16:00:00,0.13947,0.148,0.13929,0.14382,28144027.7142882
2022-01-25 20:00:00,0.14399,0.14434,0.14007,0.14272,22305645.63654918
2022-01-26 00:00:00,0.14276,0.14631,0.14131,0.14564,20834883.57083649
2022-01-26 04:00:00,0.14564,0.14715,0.14259,0.14414,13752522.29924133
2022-01-26 08:00:00,0.1442,0.15168,0.14413,0.15084,21743059.25862572
2022-01-26 12:00:00,0.15099,0.15262,0.14745,0.14973,24674767.03105575
2022-01-26 16:00:00,0.14964,0.15348,0.1458,0.14858,32196441.30429169
2022-01-26 20:00:00,0.14857,0.14857,0.1409,0.14311,27372829.57841196
2022-01-27 00:00:00,0.14311,0.14477,0.1384,0.13987,20452505.51182906
2022-01-27 04:00:00,0.13979,0.14195,0.13916,0.14089,7787130.43648886
2022-01-27 08:00:00,0.14093,0.1433,0.13915,0.1428,8275034.36511302
2022-01-27 12:00:00,0.14281,0.14586,0.14194,0.14311,11116310.3485716
2022-01-27 16:00:00,0.14315,0.14337,0.13889,0.13989,10897831.56861893
2022-01-27 20:00:00,0.14017,0.14157,0.13616,0.14157,13796381.13969874
2022-01-28 00:00:00,0.1415,0.14262,0.13896,0.1412,7754623.39977371
2022-01-28 04:00:00,0.14122,0.14232,0.13977,0.13977,4649443.84723051
2022-01-28 08:00:00,0.13977,0.14057,0.13792,0.13872,6428004.44574038
2022-01-28 12:00:00,0.13887,0.14047,0.13784,0.14002,6891314.35216223
2022-01-28 16:00:00,0.13992,0.14187,0.13868,0.14021,5677773.7571212
2022-01-28 20:00:00,0.14017,0.14207,0.13981,0.1415,6028752.73212237
2022-01-29 00:00:00,0.1415,0.14278,0.14119,0.142,3479118.01081004
2022-01-29 04:00:00,0.14211,0.1436,0.14152,0.14321,4650558.43182607
2022-01-29 08:00:00,0.1432,0.14369,0.1418,0.14255,5622687.41356941
2022-01-29 12:00:00,0.1425,0.14394,0.14036,0.1421,7242920.66103271
2022-01-29 16:00:00,0.14213,0.14295,0.14114,0.14224,5326208.13247288
2022-01-29 20:00:00,0.14232,0.14415,0.142,0.14282,9833855.95481923
2022-01-30 00:00:00,0.14292,0.14312,0.14127,0.14156,4620310.90839215
2022-01-30 04:00:00,0.14155,0.14354,0.14147,0.14304,4255336.67570898
2022-01-30 08:00:00,0.14306,0.14372,0.142,0.14293,5975514.46209083
2022-01-30 12:00:00,0.14295,0.14324,0.1398,0.14127,9472312.18303811
2022-01-30 16:00:00,0.14142,0.14167,0.13847,0.1393,6852071.56109979
2022-01-30 20:00:00,0.13914,0.14038,0.13805,0.13924,6763488.43938045
2022-01-31 00:00:00,0.13915,0.13934,0.13643,0.138,6672605.33033915
2022-01-31 04:00:00,0.1379,0.1379,0.13633,0.13732,6318731.03373528
2022-01-31 08:00:00,0.13732,0.139,0.13694,0.13858,4374615.08326728
2022-01-31 12:00:00,0.13871,0.14065,0.13745,0.14006,8153563.20970168
2022-01-31 16:00:00,0.1402,0.14247,0.13977,0.14106,12958717.4303837
2022-01-31 20:00:00,0.14109,0.14184,0.14049,0.14157,5155910.28189701
2022-02-01 00:00:00,0.14152,0.14392,0.14077,0.14359,8170865.65234619
2022-02-01 04:00:00,0.14359,0.14364,0.14202,0.14284,6554648.9580896
2022-02-01 08:00:00,0.14283,0.14428,0.14121,0.14233,8498228.44181061
2022-02-01 12:00:00,0.14233,0.14368,0.14138,0.14248,11184456.41829356
2022-02-01 16:00:00,0.14258,0.14355,0.14171,0.14184,11957552.80064757
2022-02-01 20:00:00,0.14173,0.14326,0.14162,0.14232,8867376.73167582
2022-02-02 00:00:00,0.1423,0.1432,0.14182,0.14286,5669856.32218667
2022-02-02 04:00:00,0.14286,0.1432,0.14202,0.14218,5232247.91416517
2022-02-02 08:00:00,0.14217,0.1465,0.1419,0.14432,11561730.46928883
2022-02-02 12:00:00,0.1443,0.14513,0.13946,0.13983,16158847.34655643
2022-02-02 16:00:00,0.13982,0.14088,0.13827,0.14041,9453740.54061093
2022-02-02 20:00:00,0.14045,0.14062,0.13568,0.13693,12337755.35172138
2022-02-03 00:00:00,0.13699,0.13857,0.13666,0.13768,5028247.40990845
2022-02-03 04:00:00,0.13755,0.13885,0.13746,0.13842,3532341.73156685
2022-02-03 08:00:00,0.13829,0.13852,0.13494,0.136,8479322.9414195
2022-02-03 12:00:00,0.136,0.1378,0.13469,0.13738,7573630.38015967
2022-02-03 16:00:00,0.13738,0.13808,0.13508,0.13551,9245128.97552667
2022-02-03 20:00:00,0.13571,0.13823,0.13525,0.13802,4917450.01819921
2022-02-04 00:00:00,0.13799,0.13859,0.13691,0.13801,4828939.1229595
2022-02-04 04:00:00,0.13815,0.14109,0.13795,0.14017,7925488.00604882
2022-02-04 08:00:00,0.14017,0.14095,0.13931,0.13931,9202180.83569692
2022-02-04 12:00:00,0.13931,0.14318,0.13772,0.14182,22768543.67286234
2022-02-04 16:00:00,0.14182,0.14462,0.14169,0.14365,25753344.41311083
2022-02-04 20:00:00,0.14365,0.1481,0.14302,0.1479,16409187.08456619
2022-02-05 00:00:00,0.14785,0.14977,0.1466,0.14792,17047430.71594129
2022-02-05 04:00:00,0.14792,0.1505,0.14777,0.14823,16866148.36088199
