datetime,open,high,low,close,volume
2022-01-01 00:00:00,26.6509,27.4481,26.6509,27.1695,186961.52913342
2022-01-01 04:00:00,27.1843,27.5178,26.8261,27.3569,286785.13624521
2022-01-01 08:00:00,27.3602,27.4355,26.8012,27.0285,176648.9317384
2022-01-01 12:00:00,27.0491,27.7251,26.9052,27.5813,195170.77673736
2022-01-01 16:00:00,27.5808,28.0842,27.4603,27.9744,302442.51059634
2022-01-01 20:00:00,27.9781,28.6525,27.9781,28.6031,240401.25417886
2022-01-02 00:00:00,28.6175,28.7166,28.0518,28.1843,225068.91747846
2022-01-02 04:00:00,28.1895,28.5155,27.8,28.3673,297218.65090132
2022-01-02 08:00:00,28.3563,28.94,28.1771,28.8964,160490.43751593
2022-01-02 12:00:00,28.907,29.8,28.6733,29.7202,345002.19071574
2022-01-02 16:00:00,29.7192,30.6179,29.2088,29.9008,640402.75110867
2022-01-02 20:00:00,29.9098,30.1515,29.585,29.6935,239099.5341653
2022-01-03 00:00:00,29.6864,30.2974,28.7164,28.8062,377609.5043368
2022-01-03 04:00:00,28.8088,29.1043,28.6041,28.8867,238673.27143848
2022-01-03 08:00:00,28.8959,30.0789,28.7666,30.0195,301448.694927
2022-01-03 12:00:00,30.0237,30.8775,29.7635,30.1471,475551.14812597
2022-01-03 16:00:00,30.15,30.3329,29.15,29.8942,498534.03773746
2022-01-03 20:00:00,29.8934,30.6648,29.2788,30.1117,433545.62711105
2022-01-04 00:00:00,30.1117,30.5804,29.5512,29.8673,392606.4697439
2022-01-04 04:00:00,29.8654,30.1634,29.6764,29.8487,263176.02768742
2022-01-04 08:00:00,29.842,30.0537,29.2412,30.0153,283958.99866115
2022-01-04 12:00:00,30.03,30.3181,29.4802,29.7283,326935.37563928
2022-01-04 16:00:00,29.7404,30.1277,28.7299,29.1857,420055.73950046
2022-01-04 20:00:00,29.192,29.6053,28.6569,28.6787,209389.21822058
2022-01-05 00:00:00,28.6786,29.5219,28.2782,29.4369,272570.27215641
2022-01-05 04:00:00,29.437,29.9341,29.2911,29.6898,118197.29930008
