datetime,open,high,low,close,volume
2022-01-01 00:00:00,511.547,517.71,511.472,517.359,1780.39156667
2022-01-01 01:00:00,517.416,520.208,516.243,517.304,1987.32871728
2022-01-01 02:00:00,517.384,519.369,517.378,517.854,898.00379096
2022-01-01 03:00:00,517.895,518.865,517.305,518.169,642.6634812
2022-01-01 04:00:00,518.191,518.648,514.83,514.852,1433.08672772
2022-01-01 05:00:00,514.915,521.808,514.471,518.183,1778.41403089
2022-01-01 06:00:00,518.167,519.184,514.824,515.121,990.96532469
2022-01-01 07:00:00,515.114,516.484,512.9,515.892,1675.47611414
2022-01-01 08:00:00,515.884,516.98,515.0,515.945,1019.76734967
2022-01-01 09:00:00,515.966,517.286,513.72,515.754,765.30372505
2022-01-01 10:00:00,515.823,516.996,512.204,514.308,995.54763115
2022-01-01 11:00:00,514.283,515.9,513.552,513.738,835.65287514
2022-01-01 12:00:00,513.802,517.688,513.656,517.087,1019.61235172
2022-01-01 13:00:00,517.239,517.954,516.329,517.052,1007.46766907
2022-01-01 14:00:00,517.104,518.18,516.112,516.444,999.20042723
2022-01-01 15:00:00,516.4,520.909,516.022,518.755,1260.91150906
2022-01-01 16:00:00,518.65,524.794,517.57,521.379,2078.03577057
2022-01-01 17:00:00,521.378,524.97,520.485,524.268,2568.49721716
2022-01-01 18:00:00,524.312,524.817,522.7,523.191,2229.4040392
2022-01-01 19:00:00,523.351,524.874,523.163,524.413,1627.49311244
2022-01-01 20:00:00,524.445,527.82,524.425,525.895,2297.10184912
2022-01-01 21:00:00,526.043,527.415,524.591,525.176,1598.95012243
2022-01-01 22:00:00,525.244,526.589,524.36,525.7,1656.81252733
2022-01-01 23:00:00,525.695,527.94,524.649,527.321,1904.96127094
2022-01-02 00:00:00,527.51,527.842,524.68,525.594,1249.14451046
2022-01-02 01:00:00,525.483,525.61,522.881,523.244,1441.61406548
2022-01-02 02:00:00,523.24,524.6,522.662,523.121,1543.89342119
2022-01-02 03:00:00,523.048,524.45,522.5,523.192,1034.985199
2022-01-02 04:00:00,523.19,523.201,518.249,519.533,1900.06283607
2022-01-02 05:00:00,519.52,522.998,518.834,522.998,1659.17202907
2022-01-02 06:00:00,522.996,523.12,521.357,521.486,1641.56750204
2022-01-02 07:00:00,521.417,522.906,520.832,522.025,1281.7353482
2022-01-02 08:00:00,522.081,522.489,519.694,521.951,1273.76034797
2022-01-02 09:00:00,521.99,524.669,521.611,522.768,1768.16576953
2022-01-02 10:00:00,522.817,523.728,522.439,522.819,777.40376209
2022-01-02 11:00:00,522.703,524.518,522.478,523.155,774.16255317
2022-01-02 12:00:00,523.046,525.011,521.841,524.101,1559.24007878
